extern_id;term;Aantal
DAI213195941;D65000;1
DAI255711700;D34000;2
DAI255711700;D70000;2
DAI298674351;D70000;1
DAI270097120;D70000;1
DAI09375700X;D11800;4
DAI09375700X;D16800;4
DAI09375700X;D18210;4
DAI09375700X;D22000;4
DAI089495683;D18210;5
DAI089495683;D21400;5
DAI089495683;D24300;5
DAI089495683;E11000;5
DAI089495683;E16000;5
DAI314600159;D18210;2
DAI314600159;D22500;2
DAI314600027;D21300;2
DAI314600027;D21800;2
DAI314619224;D18210;2
DAI314619224;D22500;2
DAI177251603;D36300;1
DAI073785415;D18100;2
DAI073785415;D70000;2
DAI304111708;D14400;3
DAI304111708;D14600;3
DAI304111708;D44000;3
DAI262866331;D18140;1
DAI241110653;D14400;1
DAI162441371;D22400;1
DAI26052123X;D14100;2
DAI26052123X;D14400;2
DAI117352160;D41500;1
DAI274714167;D14200;3
DAI274714167;D14300;3
DAI274714167;D18210;3
DAI290717124;D36000;2
DAI290717124;E13000;2
DAI322512182;D32000;2
DAI322512182;D36000;2
DAI23507862X;D14400;2
DAI23507862X;D35500;2
DAI314619119;D18220;3
DAI314619119;D22300;3
DAI314619119;D22600;3
DAI208117458;D18220;2
DAI208117458;D18250;2
DAI304103411;D14100;2
DAI304103411;D14400;2
DAI240739809;D14400;5
DAI240739809;D14410;5
DAI240739809;D14430;5
DAI240739809;D16000;5
DAI240739809;D44000;5
DAI218006969;D23350;3
DAI218006969;D32000;3
DAI218006969;D41300;3
DAI344697371;D23231;2
DAI344697371;E12000;2
DAI314611886;D15600;5
DAI314611886;D18130;5
DAI314611886;D18210;5
DAI314611886;E13000;5
DAI314611886;E17000;5
DAI156140977;D18250;2
DAI156140977;D70000;2
DAI314611754;D18220;2
DAI314611754;D22500;2
DAI255170823;D16200;1
DAI271606649;D16500;3
DAI271606649;D16600;3
DAI271606649;D16800;3
DAI304374342;D16800;1
DAI250200635;D21100;2
DAI250200635;D21500;2
DAI240606752;D16700;1
DAI304088692;D16700;1
DAI272758868;D16700;1
DAI237488957;D16600;2
DAI237488957;E16000;2
DAI304087602;D16700;1
DAI251044122;D16700;2
DAI251044122;D16800;2
DAI314617841;D11000;4
DAI314617841;D14300;4
DAI314617841;D16600;4
DAI314617841;D16700;4
DAI06854247X;D21500;2
DAI06854247X;D23240;2
DAI304341266;D16200;2
DAI304341266;D16300;2
DAI240813545;D16500;1
DAI30434527X;D16500;2
DAI30434527X;D16600;2
DAI216087201;D52000;2
DAI216087201;E14000;2
DAI184312469;D41200;1
DAI113251629;D14210;2
DAI113251629;D14220;2
DAI323251609;D36000;1
DAI263294005;D16600;1
DAI17653413X;D70000;1
DAI218168446;D70000;1
DAI234832185;D66000;1
DAI072817003;D35000;2
DAI072817003;D36200;2
DAI124691781;D52000;3
DAI124691781;D64000;3
DAI124691781;E14000;3
DAI138742227;D18130;3
DAI138742227;D18140;3
DAI138742227;D70000;3
DAI068079834;D23220;1
DAI167287214;D18210;4
DAI167287214;D21400;4
DAI167287214;D22500;4
DAI167287214;E13000;4
DAI314628126;D15600;3
DAI314628126;D22400;3
DAI314628126;D22500;3
DAI318582988;D22700;2
DAI318582988;E15000;2
DAI158393821;D22400;3
DAI158393821;D22700;3
DAI158393821;E15000;3
DAI074625411;D52000;1
DAI100732445;D18140;3
DAI100732445;D42200;3
DAI100732445;D70000;3
DAI073427489;D18100;2
DAI073427489;E15000;2
DAI296160679;D35000;2
DAI296160679;D35100;2
DAI269104305;D30100;3
DAI269104305;D34300;3
DAI269104305;D35100;3
DAI287892573;D51000;2
DAI287892573;D52000;2
DAI308377338;D51000;1
DAI328847267;D35000;2
DAI328847267;D35100;2
DAI068404727;D52000;2
DAI068404727;D70000;2
DAI305620525;D37000;1
DAI110236629;D37000;1
DAI07230961X;D21400;2
DAI07230961X;D23231;2
DAI180336495;D41200;1
DAI073810231;D22200;2
DAI073810231;D22400;2
DAI07331627X;D42100;2
DAI07331627X;E14000;2
DAI240923901;D22400;1
DAI290914515;D24100;1
DAI298976838;D23231;2
DAI298976838;D36100;2
DAI167183427;D51000;1
DAI344683710;D51000;2
DAI344683710;D70000;2
DAI323246605;D16400;1
DAI298814625;D70000;1
DAI088197506;D70000;1
DAI08434685X;D70100;1
DAI280594232;D51000;1
DAI29881191X;D42200;2
DAI29881191X;D70000;2
DAI274711990;D51000;1
DAI298812975;D51000;2
DAI298812975;D69000;2
DAI071221921;D70000;1
DAI288973313;D51000;1
DAI297004433;D51000;1
DAI298805790;D61000;1
DAI072789506;D18120;2
DAI072789506;D18140;2
DAI072592788;D52000;2
DAI072592788;D61000;2
DAI074674234;D16600;1
DAI273854267;D18130;3
DAI273854267;D18140;3
DAI273854267;E17000;3
DAI298813424;D23370;2
DAI298813424;D24200;2
DAI258323299;D23370;1
DAI185884075;D70000;1
DAI097085588;D70000;1
DAI073139335;D70000;1
DAI073154415;D10000;3
DAI073154415;D11600;3
DAI073154415;D70000;3
DAI074732854;D42200;1
DAI072151331;D62000;1
DAI154018244;D18200;2
DAI154018244;D70000;2
DAI074134191;D30100;2
DAI074134191;D34200;2
DAI088191524;D18210;2
DAI088191524;D70000;2
DAI304343374;D34200;1
DAI086990233;D44000;1
DAI141942673;D18140;2
DAI141942673;E15000;2
DAI260096202;D16200;2
DAI260096202;D16600;2
DAI269239987;D44000;1
DAI07322636X;D44000;1
DAI188265546;D14430;3
DAI188265546;D42200;3
DAI188265546;D70000;3
DAI073697729;D51000;1
DAI291042287;D23350;2
DAI291042287;D51000;2
DAI242869092;D21700;2
DAI242869092;D25000;2
DAI323249116;D51000;1
DAI29893163X;D41000;2
DAI29893163X;D42200;2
DAI146262549;D51000;1
DAI323261477;D23231;3
DAI323261477;D23362;3
DAI323261477;D51000;3
DAI304835811;D13100;2
DAI304835811;D23340;2
DAI282347046;D23231;2
DAI282347046;D51000;2
DAI120528010;D25000;1
DAI314611363;D70000;2
DAI314611363;E17000;2
DAI163068348;D13100;1
DAI161421881;D22100;2
DAI161421881;D22700;2
DAI21656333X;D18140;3
DAI21656333X;D22400;3
DAI21656333X;D22600;3
DAI072645458;D41500;2
DAI072645458;D41600;2
DAI074956809;D41200;1
DAI158000676;D41200;1
DAI265793513;D23363;2
DAI265793513;D25000;2
DAI070260729;D41400;2
DAI070260729;D42200;2
DAI241434238;D33000;1
DAI244577471;D18140;3
DAI244577471;D22400;3
DAI244577471;E13000;3
DAI16181025X;D23120;2
DAI16181025X;D23223;2
DAI304849359;D15100;2
DAI304849359;D15400;2
DAI073109703;D18140;3
DAI073109703;D22400;3
DAI073109703;D22600;3
DAI344691861;D23320;1
DAI344704327;D23220;1
DAI229646778;D23233;1
DAI249424142;D41200;1
DAI316621803;D41200;1
DAI155990357;D23223;1
DAI34315899X;D23226;1
DAI29839779X;D70100;1
DAI189901241;D12100;3
DAI189901241;D14240;3
DAI189901241;D14340;3
DAI148455069;D33000;1
DAI070091404;D14400;2
DAI070091404;D14410;2
DAI24268968X;D42200;2
DAI24268968X;D52000;2
DAI339178787;D12300;3
DAI339178787;D14320;3
DAI339178787;E16000;3
DAI310535638;D13100;1
DAI160478928;D14240;2
DAI160478928;D16800;2
DAI144862670;D70000;1
DAI297548573;D14240;2
DAI297548573;D14340;2
DAI126918503;D16400;1
DAI24181538X;D16200;1
DAI190175664;D23220;1
DAI227287517;D70000;1
DAI12439759X;D12200;3
DAI12439759X;D21200;3
DAI12439759X;E12000;3
DAI227734505;D21300;2
DAI227734505;E16000;2
DAI06779548X;D23350;3
DAI06779548X;D51000;3
DAI06779548X;D66000;3
DAI252069927;D18210;4
DAI252069927;D22200;4
DAI252069927;D22500;4
DAI252069927;E11000;4
DAI067829724;D11700;4
DAI067829724;D16800;4
DAI067829724;D18140;4
DAI067829724;D21100;4
DAI090856090;D34300;3
DAI090856090;D35000;3
DAI090856090;D52000;3
DAI304075094;D33000;4
DAI304075094;D34200;4
DAI304075094;D34300;4
DAI304075094;D64000;4
DAI070431868;D62000;1
DAI079489532;D33000;2
DAI079489532;D63000;2
DAI304826391;D34100;1
DAI082781710;D16600;3
DAI082781710;D30100;3
DAI082781710;D36000;3
DAI068230567;D36300;1
DAI074121383;D34100;1
DAI304826545;D35000;3
DAI304826545;D36100;3
DAI304826545;D36400;3
DAI069481970;D36300;3
DAI069481970;D36400;3
DAI069481970;D52000;3
DAI145822923;D51000;1
DAI11394229X;D52000;1
DAI112762905;D33000;2
DAI112762905;D41000;2
DAI086387723;D18200;2
DAI086387723;D61000;2
DAI255807945;D70000;1
DAI323260292;D32300;2
DAI323260292;D33000;2
DAI074459899;D70000;1
DAI073709174;D24300;2
DAI073709174;D70000;2
DAI070956898;D33000;1
DAI074542559;D32300;2
DAI074542559;D33000;2
DAI291149057;D23350;2
DAI291149057;D51000;2
DAI195103769;D41600;2
DAI195103769;D42100;2
DAI145641856;D41600;1
DAI10221350X;D23120;2
DAI10221350X;D23310;2
DAI074344943;D23214;2
DAI074344943;D23362;2
DAI093678649;D41200;1
DAI104719001;D33000;2
DAI104719001;D61000;2
DAI327774290;D33000;2
DAI327774290;D51000;2
DAI123443318;D33000;1
DAI07506636X;D33000;2
DAI07506636X;D61000;2
DAI124877990;D33000;2
DAI124877990;D69000;2
DAI06795149X;D21700;3
DAI06795149X;D21800;3
DAI06795149X;D23120;3
DAI075064189;D21400;1
DAI165943238;D32200;1
DAI290994926;D42100;3
DAI290994926;D42200;3
DAI290994926;D70000;3
DAI30411538X;D12100;2
DAI30411538X;D14320;2
DAI304103101;D14320;2
DAI304103101;D16100;2
DAI086817477;D11300;4
DAI086817477;D11400;4
DAI086817477;D11800;4
DAI086817477;D12200;4
DAI07371562X;D11700;1
DAI166931748;D14400;2
DAI166931748;D44000;2
DAI304117021;D14400;2
DAI304117021;D44000;2
DAI102605890;D14400;3
DAI102605890;D14430;3
DAI102605890;D18120;3
DAI108296318;D14610;3
DAI108296318;D15100;3
DAI108296318;D15400;3
DAI072912197;D14240;2
DAI072912197;D70000;2
DAI06898930X;D14200;3
DAI06898930X;D14240;3
DAI06898930X;D14700;3
DAI148427790;D41000;1
DAI127360050;D41400;3
DAI127360050;D42200;3
DAI127360050;E15000;3
DAI186666128;D41200;3
DAI186666128;D41500;3
DAI186666128;D70000;3
DAI298802899;D70000;1
DAI073998044;D11000;2
DAI073998044;D70000;2
DAI197084710;D41400;2
DAI197084710;D41600;2
DAI304103454;D12800;2
DAI304103454;D14500;2
DAI100258875;D70000;1
DAI327777230;D70000;1
DAI269435190;D70000;1
DAI191318833;D70000;1
DAI163679029;D70000;1
DAI069962227;D11500;1
DAI074654381;D23310;1
DAI067960472;D21300;1
DAI07293302X;D21300;1
DAI073364436;D10000;4
DAI073364436;D12000;4
DAI073364436;D12600;4
DAI073364436;E16000;4
DAI069286124;D23222;1
DAI074122460;D23222;1
DAI069963142;D16200;1
DAI073513393;D23224;1
DAI071404120;D23224;1
DAI068435665;D23224;1
DAI072069465;D23380;1
DAI145378675;D21100;1
DAI072356596;D21100;1
DAI069285276;D16700;2
DAI069285276;D21100;2
DAI106491288;D21100;1
DAI102992975;D23223;2
DAI102992975;D24300;2
DAI073446343;D23362;1
DAI118820095;D23362;1
DAI297697153;D21600;2
DAI297697153;D22100;2
DAI071895256;D23231;1
DAI099852330;D23214;1
DAI070834024;D13500;3
DAI070834024;D21400;3
DAI070834024;D23340;3
DAI068364555;D60000;1
DAI074654616;D23225;1
DAI297687115;D21700;3
DAI297687115;D25000;3
DAI297687115;D51000;3
DAI074776495;D24000;2
DAI074776495;D51000;2
DAI344705382;D21100;3
DAI344705382;D21200;3
DAI344705382;D23214;3
DAI285601164;D21800;2
DAI285601164;D23231;2
DAI074702025;D23100;3
DAI074702025;D23140;3
DAI074702025;D23240;3
DAI073367036;D21800;2
DAI073367036;D22100;2
DAI07425944X;D23100;1
DAI110912896;D23223;2
DAI141202564;D21800;1
DAI108166562;D23340;1
DAI073517356;D14500;6
DAI073517356;D21300;6
DAI073517356;D22100;6
DAI073517356;D22400;6
DAI073517356;E11000;6
DAI073517356;E15000;6
DAI070982112;D22200;2
DAI070982112;E13000;2
DAI328409766;D23232;1
DAI073544914;D51000;2
DAI073544914;D70000;2
DAI126515352;D13500;2
DAI126515352;D13600;2
DAI090819020;D13200;3
DAI090819020;D13300;3
DAI090819020;E16000;3
DAI126321914;D13200;1
DAI166707430;D25000;1
DAI307896226;D64000;2
DAI307896226;E13000;2
DAI110083806;D41400;2
DAI110083806;D42200;2
DAI107204037;D16400;2
DAI107204037;D16500;2
DAI136423701;D30100;1
DAI106866869;D16100;1
DAI303141743;D18250;1
DAI21421883X;D63000;1
DAI071447520;D18250;3
DAI071447520;D61000;3
DAI071447520;E14000;3
DAI227248910;D18230;3
DAI227248910;D61000;3
DAI227248910;D62000;3
DAI189848758;D63000;1
DAI07410893X;D18140;3
DAI07410893X;D18210;3
DAI07410893X;D70000;3
DAI089753577;D14310;2
DAI089753577;D16100;2
DAI184232309;D16400;1
DAI074964526;D14340;3
DAI074964526;D16100;3
DAI074964526;D16200;3
DAI140178031;D24300;1
DAI089896793;D16000;1
DAI298398249;D14000;3
DAI298398249;D51000;3
DAI298398249;D52000;3
DAI298814196;D53000;2
DAI298814196;D70000;2
DAI159812682;D14200;3
DAI159812682;D14240;3
DAI159812682;D14700;3
DAI251815463;D42000;4
DAI251815463;D42100;4
DAI251815463;D42200;4
DAI251815463;D66000;4
DAI205295398;D34300;2
DAI205295398;D36200;2
DAI298870800;D31000;4
DAI298870800;D32300;4
DAI298870800;D42100;4
DAI298870800;D70000;4
DAI291329772;D35000;1
DAI27337639X;D34300;1
DAI226726207;D33000;3
DAI226726207;D34300;3
DAI226726207;D42100;3
DAI22815538X;D42200;1
DAI157783391;D18140;3
DAI157783391;D18240;3
DAI157783391;D22400;3
DAI298397781;D14900;2
DAI298397781;D32100;2
DAI192201107;D14330;1
DAI215868218;D36300;2
DAI215868218;D69000;2
DAI283594969;D14900;2
DAI283594969;E15000;2
DAI090627105;D15500;1
DAI364178922;D12600;1
DAI157032620;D16100;1
DAI140675442;D11700;2
DAI140675442;D16000;2
DAI161980422;D21800;3
DAI161980422;D23222;3
DAI161980422;D23226;3
DAI090807464;D21300;3
DAI090807464;D21800;3
DAI090807464;D23220;3
DAI069404127;D21300;2
DAI069404127;D23222;2
DAI162622880;D32000;3
DAI162622880;D33000;3
DAI162622880;D66000;3
DAI150583265;D24000;2
DAI150583265;D32200;2
DAI298684691;D23340;1
DAI212337084;D32000;1
DAI197109950;D32200;1
DAI105384798;D24300;1
DAI072755229;D20000;3
DAI072755229;D23362;3
DAI072755229;D24200;3
DAI275403084;D41200;1
DAI297552279;D11600;2
DAI297552279;D21100;2
DAI270961135;D52000;1
DAI070974322;D35100;1
DAI157853853;D23100;2
DAI157853853;D23226;2
DAI290923190;D52000;1
DAI217379788;D52000;1
DAI290718899;D18000;2
DAI290718899;D70000;2
DAI294304975;D51000;2
DAI294304975;D52000;2
DAI364007109;D52000;1
DAI240467949;D41400;3
DAI240467949;D42100;3
DAI240467949;D42200;3
DAI069073295;D33000;1
DAI163895864;D14240;3
DAI163895864;D18200;3
DAI163895864;D70000;3
DAI298802430;D18210;3
DAI298802430;D63000;3
DAI298802430;E13000;3
DAI161256066;D34000;2
DAI161256066;D42100;2
DAI244589704;D15700;3
DAI244589704;D16400;3
DAI244589704;D18130;3
DAI074844016;D11000;2
DAI074844016;D14000;2
DAI154999962;D23320;2
DAI154999962;D70000;2
DAI159045363;D22100;2
DAI159045363;D22400;2
DAI069342083;D36300;1
DAI087011409;D17000;1
DAI239353234;D70000;1
DAI151804753;D11000;2
DAI151804753;D70000;2
DAI07398986X;D21700;3
DAI07398986X;D21900;3
DAI07398986X;D23220;3
DAI298676818;D41300;1
DAI073499889;D36000;2
DAI073499889;D52000;2
DAI154355054;D37000;1
DAI068706987;D14000;4
DAI068706987;D42100;4
DAI068706987;D42200;4
DAI068706987;E15000;4
DAI108735931;D14000;3
DAI108735931;D42200;3
DAI108735931;E15000;3
DAI148395759;D12700;3
DAI148395759;D14210;3
DAI148395759;D14233;3
DAI069904936;D42200;2
DAI069904936;D52000;2
DAI163101442;D51000;1
DAI304343137;D11700;2
DAI304343137;D70000;2
DAI127349057;D24200;3
DAI127349057;D51000;3
DAI127349057;D54000;3
DAI298809303;D22000;2
DAI298809303;D51000;2
DAI097587893;D23350;1
DAI074072269;D23370;1
DAI072300175;D23363;2
DAI072300175;D32200;2
DAI145738272;D41500;1
DAI069670439;D61000;3
DAI069670439;D69000;3
DAI069670439;E14000;3
DAI275393534;D70000;2
DAI275393534;E13000;2
DAI29108186X;D52000;2
DAI29108186X;D70000;2
DAI298862832;D70000;1
DAI141217693;D18220;5
DAI141217693;D21700;5
DAI141217693;D21800;5
DAI141217693;D23233;5
DAI141217693;E15000;5
DAI113713398;D70000;1
DAI111073723;D21100;2
DAI111073723;D25100;2
DAI29239795X;D41200;1
DAI165942975;D41300;1
DAI152018794;D11800;2
DAI152018794;D15600;2
DAI238519511;D16200;3
DAI238519511;D16500;3
DAI238519511;D66000;3
DAI072567767;D66000;1
DAI263102645;D70000;1
DAI245006915;D16100;1
DAI226930335;D70000;1
DAI137192959;D41300;1
DAI277161231;D11000;2
DAI277161231;D70000;2
DAI239453824;D61000;2
DAI239453824;E14000;2
DAI284201596;D41300;1
DAI314610979;D16800;2
DAI314610979;D18210;2
DAI314608818;D14240;4
DAI314608818;D14340;4
DAI314608818;D18210;4
DAI314608818;D18250;4
DAI145773086;D41200;2
DAI145773086;D41500;2
DAI298813106;D23340;1
DAI088183327;D21200;2
DAI088183327;D21300;2
DAI08638290X;D18210;4
DAI08638290X;D21300;4
DAI08638290X;D22100;4
DAI08638290X;D22500;4
DAI227313534;D18220;2
DAI227313534;D70000;2
DAI297535811;D16800;2
DAI297535811;D18130;2
DAI18651848X;D15300;4
DAI18651848X;D15700;4
DAI18651848X;D18130;4
DAI18651848X;D22400;4
DAI273309544;D41200;1
DAI202780082;D18220;2
DAI202780082;D22300;2
DAI124259138;D18230;2
DAI124259138;D21300;2
DAI323250092;D41300;1
DAI323261094;D41500;1
DAI337694362;D41200;1
DAI183400372;D33000;1
DAI154369799;D12300;2
DAI154369799;D14310;2
DAI243273940;D21100;2
DAI243273940;D22300;2
DAI230422624;D14000;3
DAI230422624;D34300;3
DAI230422624;D65000;3
DAI297139274;E16000;1
DAI327777222;D33000;1
DAI29837627X;E16000;1
DAI112474039;D16100;1
DAI288252195;D11100;2
DAI288252195;D11700;2
DAI120910705;D33000;1
DAI304373834;D16100;2
DAI304373834;D16200;2
DAI096925051;D16100;2
DAI096925051;D16200;2
DAI327781424;D11200;1
DAI249375680;D11600;1
DAI073109479;D11600;2
DAI073109479;D70000;2
DAI182584496;D16100;1
DAI072952121;D33000;1
DAI296146323;D16100;4
DAI296146323;D16800;4
DAI296146323;D42200;4
DAI296146323;D70000;4
DAI182272338;D17000;1
DAI075256177;D15500;1
DAI109376749;D35400;3
DAI109376749;D66000;3
DAI109376749;D70000;3
DAI157169529;D70000;1
DAI162255683;D41500;1
DAI298671700;D41500;1
DAI29867436X;D70000;2
DAI29867436X;E13000;2
DAI298671751;D41200;1
DAI318256827;D41300;2
DAI318256827;E14000;2
DAI115777911;D41000;2
DAI115777911;D61000;2
DAI298674327;D14300;1
DAI124692273;D70000;1
DAI162534469;D70000;1
DAI155723065;D70000;1
DAI109311094;D15600;2
DAI109311094;D18120;2
DAI114802726;D70000;1
DAI298674203;D16400;2
DAI298674203;D70000;2
DAI067816746;D52000;1
DAI09981899X;D32000;2
DAI09981899X;D70000;2
DAI110373529;D70000;1
DAI13872220X;D23320;1
DAI161909434;D51000;2
DAI161909434;D70000;2
DAI10101001X;D70000;1
DAI10955647X;D70000;1
DAI125648138;D70000;1
DAI109679644;D44000;2
DAI109679644;D70000;2
DAI123863309;D70000;1
DAI298808218;D11700;3
DAI298808218;D16200;3
DAI298808218;D70000;3
DAI071961399;D70000;1
DAI181881314;D13300;2
DAI181881314;D13600;2
DAI277964997;D13600;2
DAI277964997;D14510;2
DAI071577351;D31000;2
DAI071577351;D66000;2
DAI069684758;D34000;2
DAI069684758;D70000;2
DAI068199481;D44000;2
DAI068199481;D70000;2
DAI16253888X;D18200;4
DAI16253888X;D18210;4
DAI16253888X;D22400;4
DAI16253888X;E17000;4
DAI304117374;D11600;3
DAI304117374;D14500;3
DAI304117374;E11000;3
DAI069059330;D54000;1
DAI115649883;D70000;1
DAI164086242;D23231;2
DAI164086242;D51000;2
DAI073059684;D41200;2
DAI073059684;D70000;2
DAI074347276;D33000;2
DAI074347276;D38000;2
DAI087737116;D21300;2
DAI087737116;D22100;2
DAI191545562;D18220;2
DAI191545562;D22600;2
DAI071898646;D20000;3
DAI071898646;D23300;3
DAI071898646;D24300;3
DAI123144337;D21900;2
DAI123144337;D23110;2
DAI123933706;D23223;2
DAI123933706;D23330;2
DAI166284750;D23380;2
DAI166284750;D24000;2
DAI236732609;D18130;1
DAI291298168;D15700;1
DAI296636487;D36100;2
DAI296636487;D36200;2
DAI073462195;D34000;1
DAI113726848;D23222;2
DAI113726848;D23330;2
DAI314600396;D18210;2
DAI314600396;D21400;2
DAI13454465X;D18220;1
DAI108346153;D24200;1
DAI298977133;D23227;2
DAI298977133;D23231;2
DAI26442980X;D18220;3
DAI26442980X;D22100;3
DAI26442980X;D22600;3
DAI138340676;D18220;4
DAI138340676;D21800;4
DAI138340676;D22000;4
DAI138340676;E11000;4
DAI344696499;D23120;1
DAI344690482;D23100;1
DAI304527998;D41500;2
DAI304527998;D42200;2
DAI158111680;D23100;1
DAI213798352;D23100;1
DAI269608540;D24300;2
DAI269608540;D70000;2
DAI238322467;D23222;2
DAI238322467;D23330;2
DAI070658730;D21200;4
DAI070658730;D21700;4
DAI070658730;D22300;4
DAI070658730;D23231;4
DAI07227641X;D16000;1
DAI075043904;D16100;2
DAI075043904;D16800;2
DAI304363146;D12400;1
DAI074089676;D13000;1
DAI089885856;D14500;1
DAI304342033;D13500;1
DAI071872353;D18210;3
DAI071872353;D21700;3
DAI071872353;D22500;3
DAI142344532;D23120;2
DAI142344532;D23220;2
DAI07313774X;D23231;1
DAI214073742;D23120;1
DAI095145915;D23227;1
DAI190248246;D14320;3
DAI190248246;D25100;3
DAI190248246;E12000;3
DAI074533223;D13700;1
DAI333589092;D22400;1
DAI074480480;D18210;1
DAI298696053;D23362;2
DAI298696053;D24000;2
DAI073282596;D23231;2
DAI073282596;D23361;2
DAI183480287;D18210;2
DAI183480287;D70000;2
DAI101198051;E15000;1
DAI087184540;D31000;2
DAI087184540;D66000;2
DAI12384973X;D32000;2
DAI12384973X;D70000;2
DAI305227319;D18130;3
DAI305227319;D18210;3
DAI305227319;D18220;3
DAI148958575;D13200;3
DAI148958575;D13600;3
DAI148958575;E16000;3
DAI298870436;E16000;1
DAI113851081;D70000;1
DAI122346351;D51000;1
DAI291346448;D18210;4
DAI291346448;D18220;4
DAI291346448;D22400;4
DAI291346448;D70000;4
DAI190091681;D70100;1
DAI216384478;D36000;1
DAI104869798;D12800;1
DAI267104618;D14100;3
DAI267104618;D14210;3
DAI267104618;D14240;3
DAI140660100;E16000;1
DAI296098175;E16000;1
DAI192744755;D18220;2
DAI192744755;D70000;2
DAI125075561;D24300;1
DAI158925629;D18210;2
DAI158925629;D22500;2
DAI067537510;D18210;3
DAI067537510;D18250;3
DAI067537510;D70000;3
DAI317671391;D18210;3
DAI317671391;D70000;3
DAI317671391;E13000;3
DAI314614419;D18210;4
DAI314614419;D21300;4
DAI314614419;D21400;4
DAI314614419;D22500;4
DAI184586739;D66000;1
DAI296096350;D12800;3
DAI296096350;D13500;3
DAI296096350;D14100;3
DAI073351385;D61000;1
DAI070709696;D67000;1
DAI298691973;D23380;1
DAI069435332;D23350;2
DAI069435332;D51000;2
DAI153153253;D23000;3
DAI153153253;D32000;3
DAI153153253;D69000;3
DAI107928205;D70000;1
DAI115764437;D41200;1
DAI068477686;D14000;2
DAI068477686;D32000;2
DAI266284523;D21100;2
DAI266284523;D22400;2
DAI274740966;D25000;1
DAI344696316;D13100;1
DAI12161753X;D22400;1
DAI071183485;D21400;2
DAI071183485;D22500;2
DAI298808110;D32100;1
DAI288873491;D23350;1
DAI272735493;D22400;1
DAI298945649;D15100;2
DAI298945649;D18130;2
DAI304345199;D42100;4
DAI304345199;D42110;4
DAI304345199;D61000;4
DAI304345199;D63000;4
DAI304077992;D18120;3
DAI304077992;D18130;3
DAI304077992;D22400;3
DAI184836379;D22400;1
DAI083205128;D70000;1
DAI296498475;D13300;2
DAI296498475;D14500;2
DAI314599738;D18120;2
DAI314599738;D22400;2
DAI300922914;D22400;1
DAI273460366;D18140;2
DAI273460366;D22400;2
DAI191679143;D18140;1
DAI232002061;D21200;2
DAI232002061;D23330;2
DAI126323798;D22400;1
DAI170352307;D21100;2
DAI170352307;D23310;2
DAI296157635;D51000;2
DAI296157635;D54000;2
DAI119919168;D70000;1
DAI072736178;D18200;3
DAI072736178;D18250;3
DAI072736178;D70000;3
DAI155601814;D44000;1
DAI170151522;D34300;1
DAI254895174;D17000;1
DAI263439313;D23340;1
DAI070834164;D21800;1
DAI323248101;D13300;2
DAI323248101;D21300;2
DAI168709007;D32000;1
DAI298681315;D21300;2
DAI298681315;D21400;2
DAI145912019;D21400;2
DAI145912019;D23231;2
DAI302994882;D41500;1
DAI298698552;D21000;2
DAI298698552;D21400;2
DAI327782609;D41400;1
DAI163363579;D41200;1
